LEAID	CENSUSID	FIPST	FIPSCO	CMSA	NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32 - TOTAL SALARIES	Z33
5008010	4.65009E+13	50	17	0	THETFORD TOWN SCH DIST	Vermont	VT	1	95	1	2717000	0	278000	2439000	2665000	984000	806000
5008040	4.65011E+13	50	21	0	TINMOUTH CENTER SCH DIST	Vermont	VT	1	95	1	665000	5000	110000	550000	608000	162000	120000
5008100	4.65013E+13	50	25	0	TOWNSHEND TOWN SCH DIST	Vermont	VT	1	95	1	1315000	1000	59000	1255000	1175000	356000	255000
5008130	4.6501E+13	50	19	0	TROY TOWN SCH DIST	Vermont	VT	1	95	1	1933000	41000	1419000	473000	1880000	778000	566000
5008160	4.65009E+13	50	17	0	TUNBRIDGE CENTRAL SCH DIST	Vermont	VT	1	95	1	1308000	23000	458000	827000	1304000	464000	308000
5008190	4.65004E+13	50	7	1305	UNDERHILL INC SCH DIST	Vermont	VT	1	95	1	1822000	0	588000	1234000	1577000	377000	308000
5008220	4.65004E+13	50	7	1305	UNDERHILL TOWN SCH DIST	Vermont	VT	1	95	1	3138000	6000	1247000	1885000	2811000	610000	503000
5008224	4.65009E+13	50	17	0	BLUE MT UNIFIELD SCHOOL DT 21	Vermont	VT	3	95	1	3200000	204000	1544000	1452000	3533000	2044000	1492000
5008225	4.65013E+13	50	23	0	TWINFIELD UNION SCHOOL DIST 33	Vermont	VT	3	95	1	3319000	56000	1701000	1562000	3147000	1936000	1473000
5008228	4.65004E+13	50	5	0	MILLERS RUN UNION SCH DIST 37	Vermont	VT	1	95	1	1261000	24000	742000	495000	1222000	450000	338000
5008230	4.65014E+13	50	25	0	FLOOD BROOK UNION SCH DIST 20	Vermont	VT	1	95	1	2432000	23000	55000	2354000	2321000	1349000	922000
5008235	4.65002E+13	50	1	0	MOUNT ABRAHAM UNION HIGH SCHOOL	Vermont	VT	2	95	1	5379000	63000	182000	5134000	5016000	3239000	2176000
5008237	4.65013E+13	50	23	0	UNION HIGH SCH DIST 32	Vermont	VT	2	95	1	6046000	38000	179000	5829000	5548000	3391000	2495000
5008240	4.65012E+13	50	21	0	CURRIER MEMORIAL UNION SCH DT 23	Vermont	VT	1	95	1	640000	34000	22000	584000	649000	403000	299000
5008241	4.65012E+13	50	21	0	BLACK RIVER USD #39	Vermont	VT	2	95	1	2017000	21000	85000	1911000	1877000	971000	806000
5008242	4.6501E+13	50	17	0	UNION SCHOOL DIST 36	Vermont	VT	1	95	1	2928000	58000	1520000	1350000	2820000	1093000	823000
5008243	4.65004E+13	50	5	0	HAZEN UNION HIGH SCHOOL DIST 26	Vermont	VT	2	95	1	2948000	29000	197000	2722000	2803000	1709000	1305000
5008244	4.65012E+13	50	21	0	MILL RIVER UNION SCHOOL DIST 40	Vermont	VT	2	95	1	4424000	27000	198000	4199000	4329000	2684000	2022000
5008245	4.65015E+13	50	27	0	CHESTER-ANDOVER UNION SCHOOL DIS	Vermont	VT	1	95	1	1925000	28000	44000	1853000	1832000	1204000	916000
5008246	4.65014E+13	50	25	0	BELLOWS FALLS UNION H S DIST 27	Vermont	VT	2	95	1	3358000	9000	142000	3207000	3247000	1929000	1326000
5008247	4.6501E+13	50	17	0	OXBOW UNION HIGH SCHOOL DIST 30	Vermont	VT	2	95	1	4491000	169000	396000	3926000	4262000	2470000	1758000
5008248	4.65015E+13	50	27	0	GREEN MOUNTAIN UHS DIST 35	Vermont	VT	2	95	1	3119000	0	109000	3010000	3155000	2053000	1522000
5008250	4.65002E+13	50	1	0	VERGENNES UNION ELEM SCH DT 44	Vermont	VT	1	95	1	1676000	39000	52000	1585000	1612000	1047000	799000
5008280	4.65002E+13	50	1	0	VERGENNES UNION HI SCH DIST 5	Vermont	VT	2	95	1	3289000	35000	155000	3099000	3360000	2018000	1461000
5008310	4.65013E+13	50	25	0	VERNON TOWN SCH DIST	Vermont	VT	1	95	1	3485000	14000	129000	3342000	3129000	1084000	795000
5008340	4.65009E+13	50	17	0	VERSHIRE TOWN SCH DIST	Vermont	VT	1	95	1	678000	0	189000	489000	673000	180000	139000
5008370	4.65005E+13	50	9	0	VICTORY TOWN SCH DIST	Vermont	VT	6	95	1	58000	0	25000	33000	50000	0	0
5008400	4.65012E+13	50	23	0	WAITSFIELD TOWN SCH DIST	Vermont	VT	1	95	1	1841000	8000	101000	1732000	1625000	563000	434000
5008430	4.65003E+13	50	5	0	WALDEN TOWN SCH DIST	Vermont	VT	1	95	1	1169000	16000	623000	530000	1556000	281000	200000
5008460	4.65011E+13	50	21	0	WALLINGFORD VILLAGE SCH DIST	Vermont	VT	1	95	1	2630000	41000	1085000	1504000	2592000	929000	703000
5008490	4.65001E+13	50	1	0	WALTHAM TOWN SCH DIST	Vermont	VT	6	95	1	452000	0	121000	331000	436000	11000	10000
5008520	4.65013E+13	50	25	0	WARDSBORO CENTRAL SCH DIST	Vermont	VT	1	95	1	836000	1000	39000	796000	760000	228000	168000
5008550	4.65012E+13	50	23	0	WARREN TOWN SCH DIST	Vermont	VT	1	95	1	1702000	19000	86000	1597000	1631000	734000	555000
5008580	4.65009E+13	50	17	0	WASHINGTON VILLAGE SCHOOL DIST	Vermont	VT	1	95	1	1271000	19000	589000	663000	1238000	502000	368000
5008610	4.65012E+13	50	23	0	WATERBURY TOWN SCH DIST	Vermont	VT	1	95	1	4669000	27000	1072000	3570000	4701000	1517000	1176000
5008640	4.65003E+13	50	5	0	WATERFORD TOWN SCH DIST	Vermont	VT	1	95	1	1302000	12000	305000	985000	1291000	530000	420000
5008670	4.65008E+13	50	15	0	WATERVILLE CENTRAL TOWN SCH DT	Vermont	VT	1	95	1	964000	5000	618000	341000	705000	232000	172000
5008700	4.65014E+13	50	27	0	WEATHERSFIELD TOWN SCH DIST	Vermont	VT	1	95	1	2482000	21000	517000	1944000	2443000	983000	692000
5008760	4.65011E+13	50	21	0	WELLS VILLAGE SCH DIST	Vermont	VT	1	95	1	1058000	8000	102000	948000	853000	357000	245000
5008790	4.65009E+13	50	17	0	WEST FAIRLEE TOWN SCH DIST	Vermont	VT	1	95	1	726000	13000	256000	457000	699000	236000	159000
5008820	4.65011E+13	50	21	0	WEST HAVEN TOWN SCH DIST	Vermont	VT	1	95	1	341000	1000	82000	258000	313000	125000	69000
5008850	4.65011E+13	50	21	0	WEST RUTLAND TOWN SCHOOL DIST	Vermont	VT	3	95	1	2649000	44000	1124000	1481000	2486000	1642000	1282000
5008880	4.65014E+13	50	27	0	WEST WINDSOR TOWN SCH DIST	Vermont	VT	1	95	1	1162000	2000	53000	1107000	1110000	401000	300000
5008910	4.6501E+13	50	19	0	WESTFIELD COMMUNITY SCH DIST	Vermont	VT	6	95	1	612000	0	156000	456000	444000	0	0
5008940	4.65004E+13	50	7	1305	WESTFORD TOWN SCH DIST	Vermont	VT	1	95	1	2424000	3000	1060000	1361000	2283000	1044000	790000
5008970	4.65013E+13	50	25	0	WESTMINSTER TOWN SCHOOL DIST	Vermont	VT	1	95	1	3640000	3000	1284000	2353000	3353000	1148000	868000
5009000	4.6501E+13	50	19	0	WESTMORE TOWN SCH DIST	Vermont	VT	6	95	1	324000	0	28000	296000	256000	3000	0
5009020	4.65014E+13	50	27	0	WESTON TOWN SCH DIST	Vermont	VT	6	95	1	505000	3000	27000	475000	565000	0	0
5009060	4.65001E+13	50	1	0	WEYBRIDGE TOWN SCH DIST	Vermont	VT	1	95	1	1103000	4000	60000	1039000	1115000	315000	209000
5009120	4.65001E+13	50	1	0	WHITING TOWN SCH DIST	Vermont	VT	1	95	1	538000	0	214000	324000	372000	134000	102000
5009150	4.65013E+13	50	25	0	WHITINGHAM TOWN SCH DIST	Vermont	VT	3	95	1	2148000	21000	121000	2006000	2012000	1235000	978000
5009180	4.65009E+13	50	17	0	WILLIAMSTOWN TOWN SCHOOL DIST	Vermont	VT	3	95	1	3486000	77000	1841000	1568000	3527000	1967000	1456000
5009210	4.65004E+13	50	7	1305	WILLISTON TOWN SCH DIST	Vermont	VT	1	95	1	8768000	0	372000	8396000	7661000	3817000	2998000
5009240	4.65013E+13	50	25	0	WILMINGTON TOWN SCH DIST	Vermont	VT	3	95	1	3371000	47000	299000	3025000	3267000	1899000	1389000
5009270	4.65013E+13	50	25	0	WINDHAM TOWN SCH DIST	Vermont	VT	1	95	1	405000	0	12000	393000	366000	91000	73000
5009300	4.65014E+13	50	27	0	WINDSOR TOWN SCH DIST	Vermont	VT	3	95	1	4483000	64000	1781000	2638000	4508000	2800000	2080000
5009330	4.65002E+13	50	3	0	WINHALL TOWN SCH DIST	Vermont	VT	1	95	1	778000	7000	44000	727000	798000	259000	201000
5009360	4.65005E+13	50	7	1305	WINOOSKI INC SCH DIST	Vermont	VT	3	95	1	5652000	365000	1962000	3325000	5262000	3315000	2423000
5009390	4.65008E+13	50	15	0	WOLCOTT TOWN SCH DIST	Vermont	VT	1	95	1	1813000	25000	1072000	716000	1671000	510000	346000
5009420	4.65012E+13	50	23	0	WOODBURY TOWN SCH DIST	Vermont	VT	1	95	1	1201000	9000	301000	891000	1190000	336000	234000
5009450	4.65002E+13	50	3	0	WOODFORD HOLLOW TOWN SCH DIST	Vermont	VT	1	95	1	379000	14000	87000	278000	351000	106000	95000
5009480	4.65014E+13	50	27	0	WOODSTOCK TOWN SCH DIST	Vermont	VT	1	95	1	4239000	3000	391000	3845000	3992000	1442000	1106000
5009510	4.65015E+13	50	27	0	WOODSTOCK H S DIST 4	Vermont	VT	2	95	1	5426000	10000	557000	4859000	5323000	3024000	2280000
5009540	4.65012E+13	50	23	0	WORCESTER VILLAGE SCH DIST	Vermont	VT	1	95	1	1378000	3000	777000	598000	1227000	396000	302000
5009570	4.6501E+13	50	19	0	North County Junior UHSD #22A	Vermont	VT	1	95	1	2064000	30000	58000	1976000	2013000	1258000	937000
5009600	4.65011E+13	50	19	0	NORTH COUNTRY UNION HIGH SCHOOL	Vermont	VT	2	95	1	6783000	231000	467000	6085000	6904000	4168000	2955000
5099901	4.65001E+13	50	1	0	ADDISON NORTHEAST SUPV UNION	Vermont	VT	7	95	1	934000	488000	69000	377000	972000	651000	296000
5099902	4.65001E+13	50	1	0	ADDISON NORTHWEST SUPV UNION	Vermont	VT	7	95	1	1553000	284000	59000	1210000	1428000	898000	540000
5099903	4.65001E+13	50	1	0	ADDISON CENTRAL SUPV UNION	Vermont	VT	7	95	1	1900000	395000	148000	1357000	1905000	1315000	684000
5099904	4.65011E+13	50	21	0	ADDISON-RUTLAND SUPV UNION	Vermont	VT	7	95	1	974000	407000	38000	529000	898000	631000	274000
5099905	4.65002E+13	50	3	0	SOUTHWEST VERMONT SUPV UNION	Vermont	VT	7	95	1	5476000	1226000	413000	3837000	5049000	3381000	2510000
5099906	4.65002E+13	50	3	0	BENNINGTON-RUTLAND SUPV UNION	Vermont	VT	7	95	1	1663000	333000	98000	1232000	1672000	1149000	488000
5099908	4.65003E+13	50	5	0	CALEDONIA NORTH SUPV UNION	Vermont	VT	7	95	1	1069000	424000	76000	569000	1044000	699000	351000
5099909	4.65003E+13	50	5	0	CALEDONIA CENTRAL SUPV UNION	Vermont	VT	7	95	1	522000	216000	63000	243000	504000	323000	149000
5099912	4.65004E+13	50	7	1305	CHITTENDEN EAST SUPV UNION	Vermont	VT	7	95	1	2862000	371000	181000	2310000	3051000	1984000	1382000
5099913	4.65004E+13	50	7	1305	CHITTENDEN CENTRAL SUPV UNION	Vermont	VT	7	95	1	1253000	254000	144000	855000	1008000	624000	50000
5099914	4.65004E+13	50	7	1305	CHITTENDEN SOUTH SUPV UNION	Vermont	VT	7	95	1	1985000	444000	150000	1391000	1808000	1131000	349000
5099918	4.65005E+13	50	9	0	ESSEX-CALENDONIA SUPV UNION	Vermont	VT	7	95	1	416000	160000	53000	203000	301000	174000	44000
5099919	4.65005E+13	50	9	0	ESSEX NORTH SUPERVISORY UNION	Vermont	VT	7	95	1	557000	86000	47000	424000	653000	280000	165000
5099920	4.65006E+13	50	11	0	FRANKLIN NORTHEAST SUPV UNION	Vermont	VT	7	95	1	1557000	431000	91000	1035000	1437000	939000	414000
5099921	4.65006E+13	50	11	0	FRANKLIN NORTHWEST SUPV UNION	Vermont	VT	7	95	1	1444000	660000	126000	658000	1416000	859000	498000
5099922	4.65006E+13	50	11	0	FRANKLIN WEST SUPERVISORY UNION	Vermont	VT	7	95	1	459000	219000	14000	226000	357000	181000	2000
5099923	4.65006E+13	50	11	0	FRANKLIN CENTRAL SUPV UNION	Vermont	VT	7	95	1	1146000	626000	61000	459000	380000	192000	127000
5099924	4.65007E+13	50	13	0	GRAND ISLE SUPERVISORY UNION	Vermont	VT	7	95	1	496000	255000	52000	189000	474000	308000	174000
5099925	4.65008E+13	50	15	0	LAMOILLE NORTH SUPERVISORY UNION	Vermont	VT	7	95	1	1296000	421000	134000	741000	1161000	715000	441000
5099926	4.65008E+13	50	15	0	LAMOILLE SOUTH SUPERVISORY UNION	Vermont	VT	7	95	1	1109000	274000	34000	801000	909000	637000	80000
5099927	4.65009E+13	50	17	0	ORANGE EAST SUPERVISORY UNION	Vermont	VT	7	95	1	975000	372000	64000	539000	885000	495000	158000
5099928	4.65009E+13	50	17	0	ORANGE S W SUPERVISORY UNION	Vermont	VT	7	95	1	1223000	269000	63000	891000	1035000	616000	338000
5099929	4.65012E+13	50	23	0	ORANGE NORTH SUPERVISORY UNION	Vermont	VT	7	95	1	593000	199000	17000	377000	556000	369000	181000
5099930	4.65014E+13	50	27	0	ORANGE-WINDSOR SUPERVISORY UNION	Vermont	VT	7	95	1	729000	359000	38000	332000	456000	279000	34000
5099931	4.6501E+13	50	19	0	ORLEANS-ESSEX NORTH SUPV UNION	Vermont	VT	7	95	1	1854000	946000	206000	702000	1905000	1112000	660000
5099932	4.65012E+13	50	23	0	WASHINGTON CENTRAL SUPV UNION	Vermont	VT	7	95	1	2044000	319000	137000	1588000	2209000	1274000	1024000
5099933	4.65011E+13	50	21	0	RUTLAND SOUTH SUPERVISORY UNION	Vermont	VT	7	95	1	726000	234000	26000	466000	718000	516000	161000
5099934	4.6501E+13	50	19	0	ORLEANS CENTRAL SUPV UNION	Vermont	VT	7	95	1	1397000	432000	146000	819000	1331000	901000	616000
5099935	4.6501E+13	50	19	0	ORLEANS SOUTHWEST SUPV UNION	Vermont	VT	7	95	1	1105000	578000	60000	467000	1091000	673000	295000
5099936	4.65011E+13	50	21	0	RUTLAND NORTHEAST SUPV UNION	Vermont	VT	7	95	1	3393000	365000	252000	2776000	3370000	2137000	1365000
5099937	4.65011E+13	50	21	0	RUTLAND CENTRAL SUPV UNION	Vermont	VT	7	95	1	726000	184000	34000	508000	641000	432000	176000
5099938	4.65011E+13	50	21	0	RUTLAND SOUTHWEST SUPV UNION	Vermont	VT	7	95	1	816000	190000	93000	533000	827000	557000	201000
5099939	4.65014E+13	50	27	0	RUTLAND-WINDSOR SUPV UNION	Vermont	VT	7	95	1	538000	136000	11000	391000	454000	266000	16000
5099941	4.65012E+13	50	23	0	WASHINGTON NORTHEAST SUPV UNION	Vermont	VT	7	95	1	628000	234000	61000	333000	604000	449000	275000
5099942	4.65012E+13	50	23	0	WASHINGTON WEST SUPV UNION	Vermont	VT	7	95	1	1543000	315000	14000	1214000	1488000	490000	0
5099943	4.65012E+13	50	23	0	WASHINGTON SOUTH SUPV UNION	Vermont	VT	7	95	1	589000	163000	21000	405000	555000	369000	118000
5099944	4.65012E+13	50	23	0	BARRE CITY SUPV UNION	Vermont	VT	7	95	1	1043000	327000	23000	693000	1033000	689000	221000
5099946	4.65013E+13	50	25	0	WINDHAM CENTRAL SUPV UNION	Vermont	VT	7	95	1	1086000	256000	48000	782000	1107000	788000	615000
5099947	4.65013E+13	50	25	0	WINDHAM NORTHEAST SUPV UNION	Vermont	VT	7	95	1	1328000	614000	37000	677000	1227000	835000	402000
5099948	4.65013E+13	50	25	0	WINDHAM SOUTHEAST SUPV UNION	Vermont	VT	7	95	1	3002000	874000	104000	2024000	2346000	1398000	608000
5099949	4.65013E+13	50	25	0	WINDHAM SOUTHWEST SUPV UNION	Vermont	VT	7	95	1	695000	228000	21000	446000	597000	363000	68000
5099950	4.65014E+13	50	27	0	WINDSOR NORTHWEST SUPV UNION	Vermont	VT	7	95	1	985000	203000	59000	723000	934000	598000	341000
5099951	4.65014E+13	50	27	0	WINDSOR CENTRAL SUPV UNION	Vermont	VT	7	95	1	810000	178000	29000	603000	838000	548000	212000
5099952	4.65014E+13	50	27	0	WINDSOR SOUTHEAST SUPV UNION	Vermont	VT	7	95	1	771000	294000	20000	457000	758000	456000	139000
5099953	4.65014E+13	50	27	0	WINDSOR SOUTHWEST SUPV UNION	Vermont	VT	7	95	1	564000	241000	20000	303000	654000	396000	146000
5099960	4.65012E+13	50	21	0	BARSTOW MEMORIAL JCES	Vermont	VT	1	95	1	1505000	15000	39000	1451000	1589000	1113000	927000
5099961	4.65001E+13	50	1	0	VERGENNE SCHOOL DISTRICT	Vermont	VT	6	95	1	2446000	0	993000	1453000	2120000	11000	0
5100003	4.75002E+13	51	3	1540	CHARLOTTESVILLE-ALBEMARLE JT VOC	Virginia	VA	7	95	1	1298000	2000	52000	1244000	1340000	697000	382000
5100004	4.75108E+13	51	580	0	JACKSON RIVER JT VOC-TECH CENTER	Virginia	VA	7	95	1	1094000	11000	23000	1060000	1150000	582000	391000
5100005	4.75035E+13	51	69	0	DOWELL J HOWARD JT VOC-TECH CTR	Virginia	VA	7	95	1	2472000	290000	264000	1918000	2297000	1196000	819000
5100006	4.75083E+13	51	165	0	MASSANUTTEN JT VOC-TECH CENTER	Virginia	VA	7	95	1	3868000	6000	0	3862000	3677000	1223000	828000
5100007	4.75024E+13	51	47	0	PIEDMONT JT VOC-TECH CENTER	Virginia	VA	7	95	1	1934000	0	0	1934000	1959000	861000	641000
5100008	4.75008E+13	51	15	0	VALLEY JT VOC-TECH CENTER	Virginia	VA	7	95	1	3731000	0	0	3731000	3731000	1552000	1081000
5100009	4.75115E+13	51	650	5720	NEW HORIZONS JT VOC-TECH CENTERS	Virginia	VA	7	95	1	5643000	0	0	5643000	5727000	3299000	2454000
5100010	4.75131E+13	51	800	5720	P D PRUDEN JT VOC-TECH CENTER	Virginia	VA	7	95	1	1483000	0	0	1483000	1484000	746000	489000
5100011	4.75027E+13	51	53	6760	ROWANTY JT VOC-TECH CENTER	Virginia	VA	7	95	1	1091000	0	0	1091000	997000	646000	470000
5100012	4.7508E+13	51	159	0	NORTHERN NECK JT VOC-TECH CTR	Virginia	VA	7	95	1	830000	2000	1000	827000	812000	469000	321000
5100013	4.75004E+13	51	7	0	AMELIA-NOTTOWAY JT VOC-TECH CTR	Virginia	VA	7	95	1	396000	25000	0	371000	443000	269000	180000
5100014	4.75114E+13	51	640	0	COOP CENTERS FOR EXCEPTIONAL CHI	Virginia	VA	7	95	1	147000	0	0	147000	147000	94000	37000
5100015	4.75058E+13	51	115	5720	MIDDLE PENINSULA REGIONAL SP ED	Virginia	VA	7	95	1	104000	0	0	104000	146000	112000	89000
5100016	4.75067E+13	51	133	0	NORTHERN NECK REGIONAL SPECIAL E	Virginia	VA	7	95	1	919000	122000	0	797000	871000	529000	312000
5100018	4.75002E+13	51	3	1540	PIEDMONT REGIONAL EDUC PROGRAM C	Virginia	VA	7	95	1	3874000	0	10000	3864000	3792000	1070000	452000
5100019	4.75008E+13	51	15	0	SHENANDOAH VALLEY REGIONAL PROGR	Virginia	VA	7	95	1	1719000	35000	0	1684000	1677000	1181000	805000
5100020	4.75122E+13	51	710	5720	SOUTHEASTERN COOP EDUC PROGRAM C	Virginia	VA	7	95	1	10681000	0	0	10681000	10080000	7338000	5235000
5100024	4.75119E+13	51	680		LAUREL REGIONAL SPECIAL EDUCATIO	Virginia	VA	7	95	0	1254000	0	0	1254000	1171000	900000	825000
5100025	4.75135E+13	51	840		NORTHWESTERN REGIONAL EDUC PROGR	Virginia	VA	7	95	0	1777000	108000	0	1669000	1796000	1076000	808000
5100026	4.7514E+13	51	683		NORTHERN VIRGINIA REGIONAL SERV	Virginia	VA	7	95	0	6898000	0	0	6898000	6698000	5080000	5012000
5100027	4.75138E+13	51	775		ROANOKE VALLEY REGIONAL SPECIAL	Virginia	VA	7	95	0	2904000	0	0	2904000	2998000	1200000	933000
5100060	4.71001E+13	51	1	0	ACCOMACK CO SCH	Virginia	VA	3	95	1	27606000	2587000	13343000	11676000	28674000	19122000	12839000
5100090	4.71002E+13	51	3	1540	ALBEMARLE CO SCHOOL DIST	Virginia	VA	3	95	1	73627000	2854000	16617000	54156000	69232000	43342000	30065000
5100120	4.72101E+13	51	510	8840	ALEXANDRIA CITY SCHOOLS	Virginia	VA	3	95	1	88388000	4278000	7755000	76355000	88494000	60118000	40179000
5100152	4.71003E+13	51	5	0	ALLEGHANY HIGHLANDS PUB SCHLS	Virginia	VA	3	95	1	17466000	1026000	7887000	8553000	16827000	11347000	7492000
5100180	4.71004E+13	51	7	0	AMELIA CO SCH	Virginia	VA	3	95	1	8833000	516000	4124000	4193000	8530000	5165000	3455000
5100210	4.71005E+13	51	9	4640	AMHERST CO SCH	Virginia	VA	3	95	1	22026000	1246000	11285000	9495000	23485000	13445000	9184000
5100240	4.71006E+13	51	11	4640	APPOMATTOX CO SCHS	Virginia	VA	3	95	1	10894000	879000	5793000	4222000	11247000	6568000	4653000
5100270	4.71007E+13	51	13	8840	ARLINGTON CO PUB SCHOOLS	Virginia	VA	3	95	1	166942000	5890000	12136000	148916000	186346000	102114000	60225000
5100300	4.71008E+13	51	15	0	AUGUSTA CO SCH DIST	Virginia	VA	3	95	1	56097000	3183000	23106000	29808000	69923000	33208000	23340000
5100330	4.71009E+13	51	17	0	BATH CO SCH	Virginia	VA	3	95	1	7543000	426000	683000	6434000	8372000	4546000	2646000
5100360	4.7101E+13	51	19	0	BEDFORD CO SCH DIST	Virginia	VA	3	95	1	39912000	2431000	17153000	20328000	44018000	26639000	18399000
5100365	4.72137E+13	51	515	0	BEDFORD CITY SCHOOLS	Virginia	VA	6	95	1	2320000	0	1841000	479000	3160000	0	0
5100390	4.71011E+13	51	21	0	BLAND CO SCH DIVISION	Virginia	VA	3	95	1	5900000	375000	3685000	1840000	5925000	3734000	2369000
5100420	4.71012E+13	51	23	6800	BOTETOURT CO SCH	Virginia	VA	3	95	1	21826000	954000	9552000	11320000	23172000	13299000	9105000
5100450	4.72102E+13	51	520	3660	BRISTOL CITY SCHS	Virginia	VA	3	95	1	18410000	1176000	6270000	10964000	17085000	10047000	7378000
5100480	4.71013E+13	51	25	0	BRUNSWICK CO SCH	Virginia	VA	3	95	1	13909000	1876000	7350000	4683000	14412000	8545000	5709000
5100510	4.71014E+13	51	27	0	BUCHANAN CO SCH DIST	Virginia	VA	3	95	1	29144000	3070000	14018000	12056000	29503000	18687000	12640000
5100540	4.71015E+13	51	29	0	BUCKINGHAM CO SCHS	Virginia	VA	3	95	1	11249000	1046000	5754000	4449000	11269000	7034000	4882000
5100560	4.72103E+13	51	530	0	BUENA VISTA CITY SCHS	Virginia	VA	3	95	1	5515000	378000	2979000	2158000	5635000	3654000	2575000
5100600	4.71016E+13	51	31	4640	CAMPBELL CO SCH	Virginia	VA	3	95	1	47659000	2364000	18474000	26821000	45688000	24508000	16531000
5100660	4.71017E+13	51	33	0	CAROLINE CO SCH	Virginia	VA	3	95	1	19879000	1418000	8223000	10238000	19361000	11892000	8072000
5100690	4.71018E+13	51	35	0	CARROLL CO SCH DIST	Virginia	VA	3	95	1	19522000	1706000	11224000	6592000	19602000	12855000	8740000
5100720	4.71019E+13	51	36	6760	CHARLES CITY CO SCHS	Virginia	VA	3	95	1	8666000	574000	2757000	5335000	8352000	4283000	2627000
5100750	4.7102E+13	51	37	0	CHARLOTTE CO SCHS	Virginia	VA	3	95	1	11095000	1105000	6039000	3951000	11824000	6774000	4314000
5100780	4.72104E+13	51	540	1540	CHARLOTTESVILLE CITY SCH	Virginia	VA	3	95	1	35690000	2010000	8975000	24705000	36292000	21794000	13204000
5100810	4.72106E+13	51	550	5720	CHESAPEAKE CITY SCHOOLS	Virginia	VA	3	95	1	171727000	8864000	69322000	93541000	208070000	112221000	77025000
5100840	4.71021E+13	51	41	6760	CHESTERFIELD CO SCHS	Virginia	VA	3	95	1	257367000	8531000	88398000	160438000	253432000	149970000	105573000
5100870	4.71022E+13	51	43	0	CLARKE CO SCHS	Virginia	VA	3	95	1	10685000	444000	2659000	7582000	10108000	6156000	4065000
5100930	4.72097E+13	51	193	0	COLONIAL BEACH TWN SCHS	Virginia	VA	3	95	1	3180000	164000	1600000	1416000	2979000	1957000	1414000
5100960	4.72107E+13	51	570	6760	COLONIAL HEIGHTS CITY SCHOOLS	Virginia	VA	3	95	1	16305000	471000	4476000	11358000	16800000	10537000	7503000
5100990	4.72108E+13	51	580	0	COVINGTON CITY SCHOOLS	Virginia	VA	3	95	1	6056000	394000	2221000	3441000	6374000	4037000	2809000
5101020	4.71023E+13	51	45	0	CRAIG CO SCHS	Virginia	VA	3	95	1	3387000	252000	1837000	1298000	3419000	2159000	1480000
5101050	4.71024E+13	51	47	0	CULPEPER CO SCHS	Virginia	VA	3	95	1	29943000	1599000	9821000	18523000	28807000	17607000	12348000
5101080	4.71025E+13	51	49	0	CUMBERLAND CO SCHS	Virginia	VA	3	95	1	5900000	681000	2794000	2425000	6073000	3944000	2447000
5101110	4.72109E+13	51	590	1950	DANVILLE CITY SCHOOLS	Virginia	VA	3	95	1	42756000	3682000	17843000	21231000	51364000	27076000	19573000
5101140	4.71026E+13	51	51	0	DICKENSON CO SCHS	Virginia	VA	3	95	1	19178000	1889000	9023000	8266000	19164000	10947000	6968000
5101170	4.71027E+13	51	53	6760	DINWIDDIE CO SCHS	Virginia	VA	3	95	1	20708000	1471000	10114000	9123000	19265000	11905000	8081000
5101200	4.71029E+13	51	57	0	ESSEX CO SCHS	Virginia	VA	3	95	1	8461000	755000	3233000	4473000	8699000	5551000	3639000
5101230	4.72111E+13	51	600	8840	FAIRFAX CITY SCHOOLS	Virginia	VA	6	95	1	17717000	12000	1514000	16191000	17373000	169000	0
5101260	4.7103E+13	51	59	8840	FAIRFAX CO SCHS	Virginia	VA	3	95	1	987175000	28527000	109853000	848795000	1058377000	653116000	430137000
5101290	4.72111E+13	51	610	8840	FALLS CHURCH CITY SCHOOLS	Virginia	VA	3	95	1	14587000	225000	946000	13416000	16965000	8189000	5179000
5101320	4.71031E+13	51	61	0	FAUQUIER CO SCHS	Virginia	VA	3	95	1	58587000	1743000	10576000	46268000	58991000	34155000	22550000
5101350	4.71032E+13	51	63	0	FLOYD CO SCHS	Virginia	VA	3	95	1	9200000	587000	4818000	3795000	9415000	6108000	3958000
5101380	4.71033E+13	51	65	1540	FLUVANNA CO SCHS	Virginia	VA	3	95	1	13010000	725000	5648000	6637000	12572000	7783000	5483000
5101410	4.72113E+13	51	620	0	FRANKLIN CITY SCHOOLS	Virginia	VA	3	95	1	9977000	898000	4470000	4609000	9651000	6139000	4269000
5101440	4.71034E+13	51	67	0	FRANKLIN CO SCHS	Virginia	VA	3	95	1	33661000	2011000	14751000	16899000	32637000	19900000	12846000
5101470	4.71035E+13	51	69	0	FREDERICK CO SCHS	Virginia	VA	3	95	1	51817000	1574000	16907000	33336000	48730000	29166000	19303000
5101510	4.72113E+13	51	630	0	FREDERICKSBURG CITY SCHOOLS	Virginia	VA	3	95	1	14574000	1597000	2827000	10150000	14449000	9369000	6351000
5101560	4.72114E+13	51	640	0	GALAX CITY SCHOOLS	Virginia	VA	3	95	1	6050000	478000	2909000	2663000	6015000	3902000	2724000
