NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
Ludlow,Massachusetts,MA,3,16,1,45248000,1750000,17772000,25726000,45065000,27243000,16786000,2716
Lunenburg,Massachusetts,MA,3,16,1,45011000,916000,27583000,16512000,57443000,13308000,9347000,1590
Lynn,Massachusetts,MA,3,16,1,271681000,14202000,192640000,64839000,274903000,124617000,90026000,15261
Lynnfield,Massachusetts,MA,3,16,1,39141000,1032000,7711000,30398000,36954000,21610000,15507000,2239
Malden,Massachusetts,MA,3,16,1,121216000,6205000,69451000,45560000,111668000,58158000,43095000,6677
Mansfield,Massachusetts,MA,3,16,1,68359000,1883000,27113000,39363000,65491000,39660000,26804000,4066
Marblehead,Massachusetts,MA,3,16,1,57925000,1468000,12053000,44404000,56016000,32553000,22480000,3226
Marion,Massachusetts,MA,1,16,1,7870000,206000,1447000,6217000,7616000,4488000,3443000,457
Marlborough,Massachusetts,MA,3,16,1,91141000,3614000,34119000,53408000,93138000,49128000,32332000,4553
Marshfield,Massachusetts,MA,3,16,1,65602000,1860000,20936000,42806000,62965000,39847000,28200000,4323
Martha's Vineyard,Massachusetts,MA,2,16,1,23492000,1283000,5186000,17023000,22715000,13185000,8814000,660
Masconomet,Massachusetts,MA,2,16,1,38378000,952000,10223000,27203000,34734000,19966000,13576000,1972
Mashpee,Massachusetts,MA,3,16,1,32716000,1002000,7521000,24193000,30498000,17158000,11963000,1644
Mattapoisett,Massachusetts,MA,1,16,1,9548000,228000,1579000,7741000,9151000,4910000,3672000,493
Maynard,Massachusetts,MA,3,16,1,30065000,812000,9756000,19497000,25594000,14655000,8932000,1439
Medfield,Massachusetts,MA,3,16,1,43827000,1018000,10073000,32736000,41053000,26453000,18011000,2623
Medford,Massachusetts,MA,3,16,1,87810000,3325000,21096000,63389000,89371000,50334000,34755000,4475
Medway,Massachusetts,MA,3,16,1,39708000,1012000,14308000,24388000,37496000,21331000,14189000,2401
Melrose,Massachusetts,MA,3,16,1,55679000,1565000,14003000,40111000,55939000,27127000,19427000,3765
Mendon-Upton,Massachusetts,MA,3,16,1,42883000,1088000,17989000,23806000,36811000,20760000,15740000,2321
Methuen,Massachusetts,MA,3,16,1,110261000,5960000,57234000,47067000,103853000,61349000,41905000,7109
Middleborough,Massachusetts,MA,3,16,1,49810000,2007000,23503000,24300000,47441000,26671000,18504000,3040
Middleton,Massachusetts,MA,1,16,1,12866000,315000,3031000,9520000,13214000,7731000,5395000,717
Milford,Massachusetts,MA,3,16,1,79041000,2987000,43611000,32443000,102956000,37942000,28191000,4169
Millbury,Massachusetts,MA,3,16,1,29601000,1065000,9563000,18973000,28052000,16031000,11232000,1753
Millis,Massachusetts,MA,3,16,1,21548000,703000,6790000,14055000,21194000,13033000,8516000,1382
Milton,Massachusetts,MA,3,16,1,66596000,2499000,13257000,50840000,65458000,39038000,26375000,4144
Minuteman Regional Vocational Technical,Massachusetts,MA,5,16,1,24456000,875000,5489000,18092000,22833000,13592000,8102000,624
Mohawk Trail,Massachusetts,MA,3,16,1,22068000,762000,8542000,12764000,20556000,10684000,6701000,1008
Monson,Massachusetts,MA,3,16,1,18737000,812000,9648000,8277000,17396000,10036000,5910000,1055
Montachusett Regional Vocational Technical,Massachusetts,MA,5,16,1,32606000,1638000,18367000,12601000,28390000,16714000,10777000,1436
Mount Greylock,Massachusetts,MA,2,16,1,13346000,362000,3957000,9027000,12312000,6136000,4336000,553
Nahant,Massachusetts,MA,1,16,1,5263000,106000,769000,4388000,4674000,1441000,948000,153
Nantucket,Massachusetts,MA,3,16,1,39879000,833000,6279000,32767000,50253000,21688000,13704000,1574
Narragansett,Massachusetts,MA,3,16,1,23951000,951000,13592000,9408000,21230000,11512000,8084000,1377
Nashoba,Massachusetts,MA,3,16,1,60055000,1658000,14098000,44299000,55512000,34510000,22875000,3458
Nashoba Valley Regional Vocational Technical,Massachusetts,MA,5,16,1,16361000,629000,5643000,10089000,13315000,7648000,5058000,731
Natick,Massachusetts,MA,3,16,1,92668000,2520000,18831000,71317000,86351000,47416000,33576000,5502
Needham,Massachusetts,MA,3,16,1,112145000,2609000,19851000,89685000,103556000,57980000,40406000,5656
New Bedford,Massachusetts,MA,3,16,1,232142000,18144000,153313000,60685000,197351000,103014000,69686000,12782
Greater New Bedford Regional Vocational Technical,Massachusetts,MA,5,16,1,43602000,2098000,29064000,12440000,42049000,26159000,18422000,2170
New Salem-Wendell,Massachusetts,MA,1,16,1,2790000,150000,985000,1655000,2815000,1687000,923000,162
Newburyport,Massachusetts,MA,3,16,1,45097000,1190000,8487000,35420000,47806000,22771000,15810000,2317
Newton,Massachusetts,MA,3,16,1,273220000,6487000,50771000,215962000,310396000,156802000,110127000,12803
Norfolk,Massachusetts,MA,1,16,1,16715000,378000,4883000,11454000,15629000,9675000,6715000,911
Norfolk County Agricultural,Massachusetts,MA,2,16,1,12943000,296000,2205000,10442000,11734000,7100000,3860000,524
North Adams,Massachusetts,MA,3,16,1,33663000,2231000,22071000,9361000,34581000,14104000,8279000,1475
North Andover,Massachusetts,MA,3,16,1,66679000,2091000,15392000,49196000,65686000,37885000,28047000,4784
North Attleborough,Massachusetts,MA,3,16,1,60963000,2227000,27608000,31128000,58785000,34732000,24172000,4461
North Brookfield,Massachusetts,MA,3,16,1,10158000,501000,5155000,4502000,9591000,4766000,3199000,572
North Middlesex,Massachusetts,MA,3,16,1,62283000,1671000,32484000,28128000,58036000,27211000,19045000,3259
North Reading,Massachusetts,MA,3,16,1,48316000,1002000,13459000,33855000,51790000,25139000,17201000,2556
Northampton,Massachusetts,MA,3,16,1,49034000,1877000,14325000,32832000,45644000,24179000,15738000,2697
Northampton-Smith Vocational Agricultural,Massachusetts,MA,5,16,1,9586000,562000,1709000,7315000,10212000,6548000,3770000,468
Northborough,Massachusetts,MA,1,16,1,38895000,229000,15027000,23639000,48826000,18286000,13397000,1775
Northboro-Southboro,Massachusetts,MA,2,16,1,27260000,1776000,6233000,19251000,25162000,15420000,11243000,1462
Northbridge,Massachusetts,MA,3,16,1,35613000,1563000,18692000,15358000,34694000,18889000,13032000,2401
Northern Berkshire Regional Vocational Technical,Massachusetts,MA,5,16,1,11107000,560000,5925000,4622000,10757000,6618000,4588000,481
Northeast Metropolitan Regional Vocational Technical,Massachusetts,MA,5,16,1,28032000,1707000,11600000,14725000,26486000,15541000,10746000,1259
Norton,Massachusetts,MA,3,16,1,41070000,1348000,16871000,22851000,40331000,21545000,14638000,2571
Norwell,Massachusetts,MA,3,16,1,37638000,948000,7838000,28852000,35729000,21583000,14663000,2225
Norwood,Massachusetts,MA,3,16,1,63340000,2258000,12605000,48477000,61148000,35261000,23431000,3509
Edgartown,Massachusetts,MA,1,16,1,10607000,93000,1867000,8647000,10422000,6331000,4536000,345
Old Colony Regional Vocational Technical,Massachusetts,MA,5,16,1,12659000,405000,4668000,7586000,10813000,6835000,4651000,550
Old Rochester,Massachusetts,MA,2,16,1,20936000,625000,4992000,15319000,19630000,12113000,8677000,1230
Orange,Massachusetts,MA,1,16,1,10121000,779000,6151000,3191000,11104000,5132000,3314000,607
Orleans,Massachusetts,MA,1,16,1,6282000,178000,763000,5341000,5906000,3150000,2266000,213
Oxford,Massachusetts,MA,3,16,1,29012000,1201000,13153000,14658000,28443000,14680000,9658000,1812
Palmer,Massachusetts,MA,3,16,1,23784000,1254000,13091000,9439000,23538000,12169000,8794000,1455
Pathfinder Regional Vocational Technical,Massachusetts,MA,5,16,1,16870000,746000,8209000,7915000,15709000,8902000,6058000,620
Peabody,Massachusetts,MA,3,16,1,95553000,4230000,47305000,44018000,136481000,53045000,38910000,5998
Pelham,Massachusetts,MA,1,16,1,2459000,39000,419000,2001000,2380000,1445000,902000,125
Pembroke,Massachusetts,MA,3,16,1,45641000,1423000,17246000,26972000,42179000,24865000,16943000,3133
Pentucket,Massachusetts,MA,3,16,1,44378000,1400000,17869000,25109000,41830000,24298000,17729000,2581
Petersham,Massachusetts,MA,1,16,1,2079000,70000,559000,1450000,1898000,1021000,692000,120
Pioneer Valley,Massachusetts,MA,3,16,1,15805000,757000,5978000,9070000,16685000,9489000,6162000,891
Pittsfield,Massachusetts,MA,3,16,1,105317000,6434000,59519000,39364000,108875000,56146000,38466000,5651
Plainville,Massachusetts,MA,1,16,1,12974000,397000,4455000,8122000,11752000,6674000,4205000,762
Plymouth,Massachusetts,MA,3,16,1,159193000,5141000,49135000,104917000,167451000,71746000,48987000,7716
Plympton,Massachusetts,MA,1,16,1,4357000,26000,1136000,3195000,4060000,1965000,1327000,223
Provincetown,Massachusetts,MA,1,16,1,6292000,148000,630000,5514000,5560000,2767000,1848000,118
Quincy,Massachusetts,MA,3,16,1,166200000,6262000,44724000,115214000,177414000,85532000,58750000,9309
Ralph C Mahar,Massachusetts,MA,2,16,1,15680000,594000,7242000,7844000,14886000,7044000,4521000,822
Randolph,Massachusetts,MA,3,16,1,60777000,2558000,23374000,34845000,60720000,32196000,20184000,2942
Reading,Massachusetts,MA,3,16,1,66424000,2024000,16995000,47405000,65989000,37991000,24691000,4448
Revere,Massachusetts,MA,3,16,1,120985000,7137000,72182000,41666000,121934000,63561000,45401000,7292
Richmond,Massachusetts,MA,1,16,1,4023000,106000,580000,3337000,3567000,1721000,1302000,177
Rochester,Massachusetts,MA,1,16,1,8695000,256000,2519000,5920000,7663000,4725000,3692000,487
Rockland,Massachusetts,MA,3,16,1,39843000,1625000,16115000,22103000,37703000,20747000,12735000,2358
Rockport,Massachusetts,MA,3,16,1,19236000,557000,3306000,15373000,18452000,10185000,7164000,970
Rowe,Massachusetts,MA,1,16,1,2248000,51000,278000,1919000,2159000,947000,606000,54
Salem,Massachusetts,MA,3,16,1,94776000,4984000,33176000,56616000,92546000,48883000,35999000,3868
Sandwich,Massachusetts,MA,3,16,1,52427000,1326000,13370000,37731000,51307000,25985000,18916000,2818
Saugus,Massachusetts,MA,3,16,1,46902000,1694000,9911000,35297000,46310000,25357000,17384000,2694
Savoy,Massachusetts,MA,1,16,1,1235000,28000,606000,601000,1201000,432000,295000,44
Scituate,Massachusetts,MA,3,16,1,63445000,1243000,14319000,47883000,59496000,31455000,22447000,3028
Seekonk,Massachusetts,MA,3,16,1,33357000,993000,8245000,24119000,32604000,18524000,12854000,2010
Shawsheen Valley Regional Vocational Technical,Massachusetts,MA,5,16,1,33284000,959000,9403000,22922000,30002000,17700000,12200000,1344
Sharon,Massachusetts,MA,3,16,1,65238000,1452000,15637000,48149000,60412000,37299000,26562000,3506
Sherborn,Massachusetts,MA,1,16,1,9003000,201000,1544000,7258000,8202000,4992000,3517000,400
Shrewsbury,Massachusetts,MA,3,16,1,96820000,2790000,33918000,60112000,93198000,53359000,37698000,6114
Shutesbury,Massachusetts,MA,1,16,1,2829000,128000,990000,1711000,2719000,1731000,1068000,132
Silver Lake,Massachusetts,MA,3,16,1,30422000,1859000,10770000,17793000,29519000,18144000,12350000,1899
Somerset,Massachusetts,MA,1,16,1,28423000,892000,8554000,18977000,28128000,14463000,10558000,1827
Somerville,Massachusetts,MA,3,16,1,117356000,6172000,34348000,76836000,110777000,55883000,34610000,4987
South Hadley,Massachusetts,MA,3,16,1,38516000,1307000,16211000,20998000,30780000,17018000,11232000,1851
South Shore Regional Vocational Technical,Massachusetts,MA,5,16,1,15148000,679000,5912000,8557000,14745000,9454000,6707000,630
Southampton,Massachusetts,MA,1,16,1,7212000,113000,3203000,3896000,7226000,3817000,2834000,530
Southborough,Massachusetts,MA,1,16,1,27906000,141000,7806000,19959000,24843000,15336000,10996000,1319
Southbridge,Massachusetts,MA,3,16,1,39203000,3181000,23501000,12521000,38246000,21070000,14416000,2221
Southeastern Regional Vocational Technical,Massachusetts,MA,5,16,1,32530000,2515000,17489000,12526000,30840000,18781000,11471000,1375
Southern Berkshire,Massachusetts,MA,3,16,1,21174000,590000,6007000,14577000,23298000,9069000,5980000,766
Southern Worcester County Regional Vocational Technical,Massachusetts,MA,5,16,1,34928000,965000,22184000,11779000,32907000,14178000,9532000,1111
South Middlesex Regional Vocational Technical,Massachusetts,MA,5,16,1,22079000,905000,6272000,14902000,20010000,12654000,7021000,702
Springfield,Massachusetts,MA,3,16,1,509405000,51057000,375974000,82374000,479825000,246618000,162506000,25689
Institutional Schools,Massachusetts,MA,6,16,1,-2,-2,-2,-2,-2,-2,-2,-2
Stoneham,Massachusetts,MA,3,16,1,44389000,1196000,9183000,34010000,41520000,22174000,15268000,2396
Stoughton,Massachusetts,MA,3,16,1,61747000,2174000,22430000,37143000,60140000,34775000,25687000,3679
Sturbridge,Massachusetts,MA,1,16,1,15444000,219000,4956000,10269000,14379000,8591000,5911000,973
Sudbury,Massachusetts,MA,1,16,1,49343000,1110000,11395000,36838000,45927000,29309000,20069000,2840
Sunderland,Massachusetts,MA,1,16,1,3327000,67000,1178000,2082000,3445000,2350000,1511000,232
Sutton,Massachusetts,MA,3,16,1,24249000,737000,7616000,15896000,23864000,13188000,8521000,1481
Swampscott,Massachusetts,MA,3,16,1,43414000,1057000,7651000,34706000,41113000,24037000,17518000,2271
Swansea,Massachusetts,MA,3,16,1,30178000,1411000,9695000,19072000,30919000,17251000,11816000,2050
Tantasqua,Massachusetts,MA,2,16,1,30634000,1617000,14367000,14650000,26726000,17254000,12285000,1818
Taunton,Massachusetts,MA,3,16,1,144061000,7243000,65041000,71777000,115576000,60984000,42056000,8156
Tewksbury,Massachusetts,MA,3,16,1,65593000,1823000,18990000,44780000,61579000,31579000,21595000,3629
Topsfield,Massachusetts,MA,1,16,1,11171000,367000,2063000,8741000,10673000,6416000,4551000,643
Truro,Massachusetts,MA,1,16,1,6574000,101000,802000,5671000,6594000,2608000,1521000,121
Tri County Regional Vocational Technical,Massachusetts,MA,5,16,1,23050000,912000,8474000,13664000,21855000,13580000,9052000,1007
Triton,Massachusetts,MA,3,16,1,51080000,1868000,15822000,33390000,47512000,25360000,18822000,2719
Tyngsborough,Massachusetts,MA,3,16,1,29587000,919000,10882000,17786000,27425000,16398000,11379000,1743
Upper Cape Cod Regional Vocational Technical,Massachusetts,MA,5,16,1,18432000,565000,5217000,12650000,16503000,9898000,6449000,702
Uxbridge,Massachusetts,MA,3,16,1,33341000,739000,13316000,19286000,30689000,15459000,11317000,1925
Wachusett,Massachusetts,MA,3,16,1,99993000,3247000,38337000,58409000,96088000,56574000,40133000,7398
Wakefield,Massachusetts,MA,3,16,1,61860000,1668000,15032000,45160000,56036000,30903000,21680000,3531
Wales,Massachusetts,MA,1,16,1,2436000,99000,983000,1354000,2299000,1244000,789000,168
Walpole,Massachusetts,MA,3,16,1,62915000,1888000,15141000,45886000,61498000,37627000,26798000,3954
Waltham,Massachusetts,MA,3,16,1,126400000,4166000,21244000,100990000,119828000,62572000,41083000,5455
Ware,Massachusetts,MA,3,16,1,21511000,1156000,10767000,9588000,19392000,9874000,6972000,1280
Wareham,Massachusetts,MA,3,16,1,44536000,2603000,16769000,25164000,44290000,24023000,15503000,2547
Quaboag Regional,Massachusetts,MA,3,16,1,21156000,1320000,10939000,8897000,19585000,11229000,7374000,1419
Watertown,Massachusetts,MA,3,16,1,62532000,2022000,13047000,47463000,62493000,35400000,24064000,2598
Wayland,Massachusetts,MA,3,16,1,57764000,1453000,9684000,46627000,55627000,34488000,22572000,2701
Webster,Massachusetts,MA,3,16,1,31979000,2192000,14122000,15665000,35175000,16420000,10536000,1932
Wellesley,Massachusetts,MA,3,16,1,113761000,2167000,21308000,90286000,104565000,62737000,42514000,5134
Wellfleet,Massachusetts,MA,1,16,1,3702000,116000,542000,3044000,3644000,2201000,1382000,113
West Boylston,Massachusetts,MA,3,16,1,17832000,475000,5026000,12331000,16658000,9002000,6468000,925
West Bridgewater,Massachusetts,MA,3,16,1,25425000,660000,10344000,14421000,29471000,10758000,6968000,1336
West Springfield,Massachusetts,MA,3,16,1,66570000,3969000,29185000,33416000,62460000,35474000,23505000,4034
Tisbury,Massachusetts,MA,1,16,1,9724000,52000,1389000,8283000,9564000,5513000,3984000,325
Westborough,Massachusetts,MA,3,16,1,68045000,1510000,15936000,50599000,62382000,39054000,26554000,3705
Westfield,Massachusetts,MA,3,16,1,90470000,4804000,43943000,41723000,87574000,51790000,36079000,5633
Westford,Massachusetts,MA,3,16,1,81424000,2006000,26858000,52560000,79949000,47200000,32571000,5184
Westhampton,Massachusetts,MA,1,16,1,3043000,29000,694000,2320000,2627000,1257000,898000,141
Weston,Massachusetts,MA,3,16,1,62061000,1329000,10108000,50624000,58154000,33972000,21112000,2207
Westport,Massachusetts,MA,3,16,1,24235000,1088000,6990000,16157000,23871000,14287000,9686000,1533
Westwood,Massachusetts,MA,3,16,1,59912000,1465000,12650000,45797000,57244000,36591000,24645000,3172
Weymouth,Massachusetts,MA,3,16,1,102034000,4016000,38094000,59924000,102609000,56119000,38225000,6642
Whately,Massachusetts,MA,1,16,1,2450000,50000,451000,1949000,2462000,1559000,857000,131
Whitman-Hanson,Massachusetts,MA,3,16,1,55030000,2010000,29841000,23179000,51009000,29460000,21977000,4109
Whittier Regional Vocational Technical,Massachusetts,MA,5,16,1,27152000,1229000,11141000,14782000,24867000,15114000,9915000,1338
Williamsburg,Massachusetts,MA,1,16,1,3708000,43000,828000,2837000,3612000,1742000,1229000,165
Williamstown,Massachusetts,MA,1,16,1,7299000,248000,1658000,5393000,7174000,4392000,3179000,452
Wilmington,Massachusetts,MA,3,16,1,66442000,1801000,19633000,45008000,63975000,31258000,23278000,3442
Winchendon,Massachusetts,MA,3,16,1,22134000,1436000,13547000,7151000,22577000,12597000,7781000,1312
Winchester,Massachusetts,MA,3,16,1,92627000,1830000,36245000,54552000,118211000,40805000,28987000,4639
Winthrop,Massachusetts,MA,3,16,1,55212000,1349000,33250000,20613000,74503000,15848000,10966000,1893
Woburn,Massachusetts,MA,3,16,1,88497000,2853000,17325000,68319000,84341000,47766000,34622000,4767
Worcester,Massachusetts,MA,3,16,1,454399000,35191000,286980000,132228000,433145000,235304000,165184000,25527
Worthington,Massachusetts,MA,1,16,1,-1,-1,-1,-1,-1,-1,-1,49
Wrentham,Massachusetts,MA,1,16,1,18769000,461000,5833000,12475000,17565000,9798000,6763000,1065
Farmington River Reg,Massachusetts,MA,1,16,1,5246000,130000,1039000,4077000,5110000,1754000,1036000,126
Michigan Department of Corrections,Michigan,MI,N,16,1,-2,-2,-2,-2,-2,-2,-2,201
Michigan Department of Human Services,Michigan,MI,N,16,1,-2,-2,-2,-2,-2,-2,-2,0
Battle Creek Public Schools,Michigan,MI,3,16,1,64884000,9946000,36004000,18934000,63393000,26947000,17439000,4474
Bessemer Area School District,Michigan,MI,3,16,1,4189000,283000,3009000,897000,3889000,1791000,1339000,395
Harbor Beach Community Schools,Michigan,MI,3,16,1,6065000,368000,3088000,2609000,5887000,2362000,1711000,508
Sigel Township S/D #3F,Michigan,MI,1,16,1,513000,20000,18000,475000,287000,114000,95000,15
Sigel Township S/D #4F,Michigan,MI,1,16,1,300000,21000,129000,150000,223000,119000,106000,28
St. Ignace Area Schools,Michigan,MI,3,16,1,6470000,611000,3331000,2528000,6116000,2670000,1863000,553
Marquette Area Public Schools,Michigan,MI,3,16,1,34110000,1035000,18111000,14964000,33342000,15874000,10861000,3237
Ewen-Trout Creek Consolidated School District,Michigan,MI,3,16,1,3149000,539000,665000,1945000,5189000,1158000,871000,208
Wayne-Westland Community School District,Michigan,MI,3,16,1,145877000,11598000,90718000,43561000,138385000,66908000,40495000,11904
Crestwood School District,Michigan,MI,3,16,1,40121000,3052000,32103000,4966000,40451000,20061000,15268000,3741
Bad Axe Public Schools,Michigan,MI,3,16,1,11225000,593000,6988000,3644000,10285000,5027000,3605000,1013
L'Anse Area Schools,Michigan,MI,3,16,1,7684000,856000,4445000,2383000,7126000,3272000,2451000,658
Superior Central School District,Michigan,MI,3,16,1,4158000,217000,2463000,1478000,4194000,1580000,1110000,352
Windover High School,Michigan,MI,2,16,1,1362000,118000,1216000,28000,1349000,54000,52000,150
Bay-Arenac Community High School,Michigan,MI,2,16,1,1908000,343000,1452000,113000,1540000,621000,257000,185
Pansophia Academy,Michigan,MI,3,16,1,3859000,442000,3402000,15000,3493000,0,0,426
Concord Academy - Boyne,Michigan,MI,3,16,1,1483000,40000,1425000,18000,1385000,0,0,192
Charlevoix Montessori Academy for the Arts,Michigan,MI,3,16,1,574000,25000,501000,48000,492000,0,0,59
Joseph K. Lumsden Bahweting Anishnabe Academy,Michigan,MI,1,16,1,9967000,5338000,4485000,144000,10029000,4351000,3302000,516
Island City Academy,Michigan,MI,1,16,1,1670000,43000,1529000,98000,1744000,0,0,202
Concord Academy - Petoskey,Michigan,MI,3,16,1,1505000,43000,1397000,65000,1359000,0,0,178
Woodland Park Academy,Michigan,MI,1,16,1,3845000,436000,3342000,67000,3362000,1432000,1134000,398
Woodland School,Michigan,MI,1,16,1,1652000,31000,1596000,25000,1439000,0,0,214
Cole Academy,Michigan,MI,1,16,1,2025000,139000,1685000,201000,1673000,0,0,205
El-Hajj Malik El-Shabazz Academy,Michigan,MI,1,16,1,2534000,515000,2007000,12000,2530000,832000,636000,212
Mid-Michigan Leadership Academy,Michigan,MI,1,16,1,3077000,461000,2400000,216000,3091000,0,0,314
Renaissance Public School Academy,Michigan,MI,1,16,1,3383000,330000,2854000,199000,3304000,0,0,351
Da Vinci Institute,Michigan,MI,3,16,1,2940000,107000,2741000,92000,3149000,1385000,984000,328
New Branches Charter Academy,Michigan,MI,1,16,1,3092000,275000,2523000,294000,2935000,0,0,292
West MI Academy of Environmental Science,Michigan,MI,3,16,1,6335000,441000,5511000,383000,10445000,0,0,689
Excel Charter Academy,Michigan,MI,1,16,1,7254000,507000,6395000,352000,7239000,0,0,772
Byron Center Charter School,Michigan,MI,3,16,1,2027000,67000,1846000,114000,2235000,0,0,241
Vista Charter Academy,Michigan,MI,1,16,1,7404000,1218000,5995000,191000,7374000,0,0,763
Vanguard Charter Academy,Michigan,MI,1,16,1,6483000,350000,5867000,266000,6511000,0,0,771
Kensington Woods Schools,Michigan,MI,3,16,1,1180000,0,1167000,13000,1150000,0,0,155
Charyl Stockwell Academy,Michigan,MI,3,16,1,8433000,6000,7863000,564000,7598000,0,0,1029
Macomb Academy,Michigan,MI,N,16,1,1783000,195000,1486000,102000,1831000,905000,787000,95
Nah Tah Wahsh Public School Academy,Michigan,MI,3,16,1,3880000,215000,1588000,2077000,3799000,1416000,1416000,179
Big Jackson School District,Michigan,MI,1,16,1,384000,50000,82000,252000,334000,131000,68000,20
AGBU Alex-Marie Manoogian School,Michigan,MI,3,16,1,3458000,156000,3190000,112000,3503000,1615000,1182000,392
Academy of Southfield,Michigan,MI,N,16,1,-2,-2,-2,-2,-2,-2,-2,-2
Walden Green Montessori,Michigan,MI,1,16,1,1511000,20000,1392000,99000,1490000,106000,0,181
West MI Academy of Arts and Academics,Michigan,MI,1,16,1,4032000,53000,3650000,329000,3720000,0,0,481
Black River Public School,Michigan,MI,3,16,1,8895000,138000,7251000,1506000,11125000,0,0,950
Vanderbilt Charter Academy,Michigan,MI,1,16,1,4546000,438000,3570000,538000,4561000,0,0,452
St. Clair County Learning Academy,Michigan,MI,N,16,1,-2,-2,-2,-2,-2,-2,-2,-2
Honey Creek Community School,Michigan,MI,1,16,1,2643000,2000,2132000,509000,2717000,1401000,1053000,248
Plymouth Educational Center Charter School,Michigan,MI,1,16,1,7863000,1099000,5165000,1599000,6635000,0,0,559
Nataki Talibah Schoolhouse of Detroit,Michigan,MI,1,16,1,1513000,226000,1268000,19000,1510000,0,0,142
Michigan Technical Academy,Michigan,MI,1,16,1,9921000,1945000,7786000,190000,10304000,149000,0,909
Martin Luther King Jr. Education Center Academy,Michigan,MI,1,16,1,3781000,421000,3278000,82000,3583000,1807000,1200000,401
Gaudior Academy,Michigan,MI,N,16,1,-2,-2,-2,-2,-2,-2,-2,-2
Woodward Academy,Michigan,MI,1,16,1,5316000,731000,4565000,20000,5263000,3000,0,532
Eaton Academy,Michigan,MI,1,16,1,3110000,618000,2468000,24000,3387000,0,0,313
Summit Academy,Michigan,MI,1,16,1,3970000,439000,3293000,238000,3551000,0,0,403
Cesar Chavez Academy,Michigan,MI,3,16,1,22670000,3323000,18752000,595000,22247000,0,0,2319
Commonwealth Community Development Academy,Michigan,MI,1,16,1,2080000,482000,1589000,9000,2175000,925000,454000,184
Midland Academy of Advanced and Creative Studies,Michigan,MI,3,16,1,1568000,0,1568000,0,1571000,0,0,207
Countryside Academy,Michigan,MI,3,16,1,6221000,657000,5519000,45000,5814000,2596000,1807000,663
Hillsdale Preparatory School,Michigan,MI,1,16,1,1071000,41000,1007000,23000,967000,44000,0,130
Morey Montessori Public School Academy,Michigan,MI,1,16,1,1127000,116000,878000,133000,1189000,0,0,104
Grattan Academy,Michigan,MI,3,16,1,1846000,125000,1705000,16000,1554000,0,0,219
Knapp Charter Academy,Michigan,MI,1,16,1,6611000,441000,5918000,252000,6636000,0,0,766
Walker Charter Academy,Michigan,MI,1,16,1,6216000,322000,5718000,176000,6226000,0,0,768
Cross Creek Charter Academy,Michigan,MI,1,16,1,6342000,250000,5767000,325000,6347000,0,0,784
Chatfield School,Michigan,MI,1,16,1,3995000,135000,3640000,220000,3783000,0,0,477
Casman Alternative Academy,Michigan,MI,2,16,1,574000,58000,505000,11000,505000,0,0,66
North Star Academy,Michigan,MI,3,16,1,2815000,254000,2272000,289000,2603000,1005000,832000,271
Pontiac Academy for Excellence,Michigan,MI,3,16,1,10183000,1567000,8158000,458000,10758000,0,0,995
Great Lakes Academy,Michigan,MI,1,16,1,1898000,239000,1540000,119000,2388000,0,0,177
Eagle Crest Charter Academy,Michigan,MI,1,16,1,6313000,337000,5335000,641000,6323000,0,0,685
Saginaw Preparatory Academy,Michigan,MI,1,16,1,3429000,530000,2887000,12000,3433000,0,0,344
Central Academy,Michigan,MI,3,16,1,5491000,644000,4741000,106000,5537000,116000,0,600
Washtenaw Technical Middle College,Michigan,MI,2,16,1,4596000,0,4559000,37000,4550000,1393000,878000,591
Academy for Business and Technology,Michigan,MI,3,16,1,6665000,1183000,5297000,185000,6648000,0,0,660
Chandler Park Academy,Michigan,MI,3,16,1,21735000,2746000,18824000,165000,22060000,0,0,2381
Marvin L. Winans Academy of Performing Arts,Michigan,MI,1,16,1,6649000,622000,5755000,272000,6154000,9000,0,641
Detroit Community Schools,Michigan,MI,3,16,1,7126000,702000,6327000,97000,6617000,0,0,788
Henry Ford Academy,Michigan,MI,2,16,1,4829000,434000,4257000,138000,4829000,2068000,1601000,524
The Dearborn Academy,Michigan,MI,1,16,1,5125000,867000,4235000,23000,5469000,65000,0,501
Detroit Academy of Arts and Sciences,Michigan,MI,1,16,1,10965000,1976000,8700000,289000,10674000,0,0,1091
Dove Academy of Detroit,Michigan,MI,1,16,1,4309000,476000,3730000,103000,4052000,0,0,440
Timbuktu Academy of Science and Technology,Michigan,MI,1,16,1,3474000,658000,2743000,73000,3620000,0,0,345
Arbor Academy,Michigan,MI,1,16,1,1831000,205000,1592000,34000,1831000,0,0,192
Will Carleton Charter School Academy,Michigan,MI,3,16,1,2673000,64000,2569000,40000,2578000,0,0,337
Oakland Academy,Michigan,MI,1,16,1,1622000,81000,1458000,83000,1622000,0,0,180
William C. Abney Academy,Michigan,MI,1,16,1,5536000,878000,4290000,368000,5167000,0,0,533
Crossroads Charter Academy,Michigan,MI,3,16,1,5538000,436000,4893000,209000,5485000,0,0,632
Benton Harbor Charter School Academy,Michigan,MI,1,16,1,4296000,571000,3490000,235000,4042000,0,0,447
Endeavor Charter Academy,Michigan,MI,1,16,1,5360000,458000,4729000,173000,5420000,0,0,608
